"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"Amarillo National Bank","","","","$7,250","$0","$7,250","2013","20130315","financial offenses","banking violation","","civil money penalty","federal","agency action","Office of the Comptroller of the Currency","civil","","","","","","","","","Amarillo","Texas","","","","","","","","","","","","http://www.occ.gov/static/enforcement-actions/ea2013-031.pdf","",""
"Amcore Bank, National Association","","","","$5,000","$0","$5,000","2003","20030916","financial offenses","banking violation","","","federal","agency action","Office of the Comptroller of the Currency","civil","","","","","","","","","Rockford","Illinois","","","","","","","","","","","","https://www.occ.gov/static/enforcement-actions/ea2003-111.pdf","",""
"American Express Bank, FSB","American Express","American Express","","$7,500,000","$0","$7,500,000","2013","20131219","financial offenses","banking violation","","The Office of the Comptroller of the Currency assessed a $3 million penalty against American Express Bank, F.S.B., Salt Lake City, Utah, and ordered the bank to make restitution of approximately $4.5 million to thousands of consumers.","federal","agency action","Office of the Comptroller of the Currency","civil","","","","","","","","","Salt Lake City","Utah","","","","","USA","New York","publicly traded","AXP","US0258161092","financial services","financial services","http://occ.gov/news-issuances/news-releases/2013/nr-occ-2013-198.html","",""
"American Express Bank, FSB","American Express","American Express","","$6,500,000","$0","$6,500,000","2012","20121001","financial offenses","banking violation","","The Office of the Comptroller of the Currency announced a $500,000 civil money penalty against American Express Bank, FSB, for violations of section 5 of the Federal Trade Commission Act and ordered the bank to provide approximately $6 million in restitution to an estimated 17,000 affected customers.","federal","agency action","Office of the Comptroller of the Currency","civil","","","","","","","","","Salt Lake City","Utah","","","","","USA","New York","publicly traded","AXP","US0258161092","financial services","financial services","http://occ.gov/news-issuances/news-releases/2012/nr-occ-2012-137.html","",""
"American National Bank","","","","$13,450","$0","$13,450","2010","20100622","financial offenses","banking violation","","civil money penalty","federal","agency action","Office of the Comptroller of the Currency","civil","","","","","","","","","Omaha","Nebraska","","","","","","","","","","","","http://www.occ.gov/static/enforcement-actions/ea2010-135.pdf","",""
"Amory Federal Savings & Loan Association","","","","$16,700","$0","$16,700","2015","20150403","financial offenses","banking violation","","civil money penalty","federal","agency action","Office of the Comptroller of the Currency","civil","","","","","","","","","Amory","Mississippi","","","","","","","","","","","","http://www.occ.gov/static/enforcement-actions/ea2015-027.pdf","",""
"Arab Bank PLC","","","","$24,000,000","$0","$24,000,000","2005","20050817","financial offenses","anti-money-laundering deficiencies","banking violation","","federal","agency action","Office of the Comptroller of the Currency","civil","","","AA-EC-05-37","","","","","","","","","","","","","","","","","","","https://www.occ.gov/static/enforcement-actions/ea2005-101.pdf","",""
"Associated Bank, National Association","Associated Banc-Corp","Associated Banc-Corp","","$125,000","$0","$125,000","2007","20071119","financial offenses","banking violation","","","federal","agency action","Office of the Comptroller of the Currency","civil","","","AA-EC-07-67","","","","","","Green Bay","Wisconsin","","","","","USA","Wisconsin","publicly traded","ASB","US0454871056","financial services","banking","https://www.occ.gov/static/enforcement-actions/ea2007-135.pdf","",""
"Associated Bank, National Association","Associated Banc-Corp","Associated Banc-Corp","","$500,000","$0","$500,000","2014","20140626","financial offenses","banking violation","","civil money penalty","federal","agency action","Office of the Comptroller of the Currency","civil","","","","","","","","","Green Bay","Wisconsin","","","","","USA","Wisconsin","publicly traded","ASB","US0454871056","financial services","banking","http://www.occ.gov/static/enforcement-actions/ea2014-094.pdf","",""
"Aurora Bank FSB","","","","$242,418,293","$0","$242,418,293","2013","20130107","financial offenses","banking violation","mortgage abuses","Ten mortgage servicing companies subject to enforcement actions for deficient practices in mortgage loan servicing and foreclosure processing reached an agreement in principle with the Office of the Comptroller of the Currency and the Federal Reserve Board to pay more than $8.5 billion in cash payments and other assistance to help borrowers.","federal","agency action","Office of the Comptroller of the Currency","civil","","","","","","","","","","","","","","","","","","","","","","http://www.occ.gov/static/enforcement-actions/ea2013-123.pdf","",""
"Banco de Chile","","","","$3,000,000","$0","$3,000,000","2005","20051011","financial offenses","anti-money-laundering deficiencies","banking violation","","federal","agency action","Office of the Comptroller of the Currency","civil","","","AA-EC-05-84","","","","","","","","","","","","","","","","","","","https://www.occ.gov/static/enforcement-actions/ea2005-140.pdf","",""
"Banco Do Estado Do Parana","","","","$75,000","$0","$75,000","2000","20000524","financial offenses","banking violation","","","federal","agency action","Office of the Comptroller of the Currency","civil","","","","","","","","","","","","","","","","","","","","","","http://apps.occ.gov/EASearch/?Search=Banco+Do+Estado+Do+Parana&Category=&ItemsPerPage=10&Sort=&AutoCompleteSelection=","",""
"Bank of America","Bank of America","Bank of America","","$2,886,578,478","$0","$2,886,578,478","2013","20130107","financial offenses","banking violation","mortgage abuses","Ten mortgage servicing companies subject to enforcement actions for deficient practices in mortgage loan servicing and foreclosure processing reached an agreement in principle with the Office of the Comptroller of the Currency and the Federal Reserve Board to pay more than $8.5 billion in cash payments and other assistance to help borrowers.","federal","agency action","Office of the Comptroller of the Currency","civil","","","","","","","","","","","","","","","USA","North Carolina","publicly traded","NYSE: BAC","US0605051046","financial services","banking","http://www.occ.gov/static/enforcement-actions/ea2013-127.pdf","",""
"Bank of America, National Association","Bank of America","Bank of America","","$250,000,000","$0","$250,000,000","2014","20141111","financial offenses","banking violation","","The Office of the Comptroller of the Currency assessed fines against three national banks for unsafe or unsound practices related to their foreign exchange trading businesses.","federal","agency action","Office of the Comptroller of the Currency","civil","","","","","","","","","Charlotte","North Carolina","","","","","USA","North Carolina","publicly traded","NYSE: BAC","US0605051046","financial services","banking","http://occ.gov/news-issuances/news-releases/2014/nr-occ-2014-157.html","",""
"Bank of America, National Association","Bank of America","Bank of America","","$30,000,000","$0","$30,000,000","2015","20150529","financial offenses","banking violation","","The Office of the Comptroller of the Currency assessed a $30 million civil money penalty against Bank of America, National Association, and ordered remediation to approximately 73,000 affected customer accounts.","federal","agency action","Office of the Comptroller of the Currency","civil","","","","","","","","","Charlotte","North Carolina","","","","","USA","North Carolina","publicly traded","NYSE: BAC","US0605051046","financial services","banking","http://occ.gov/news-issuances/news-releases/2015/nr-occ-2015-74.html","",""
"Bank of America, National Association","Bank of America","Bank of America","","$25,000,000","$0","$25,000,000","2014","20140407","financial offenses","banking violation","credit card violation","The Office of the Comptroller of the Currency assessed a $25 million penalty against Bank of America, N.A., Charlotte, North Carolina, and its credit card subsidiary FIA Card Services, N.A.","federal","agency action","Office of the Comptroller of the Currency","civil","","","","","","","","","Charlotte","North Carolina","","","","","USA","North Carolina","publicly traded","NYSE: BAC","US0605051046","financial services","banking","http://occ.gov/news-issuances/news-releases/2014/nr-occ-2014-55.html","",""
"Bank of America, National Association","Bank of America","Bank of America","","$1,104,530","$0","$1,104,530","2015","20150629","financial offenses","banking violation","","civil money penalty","federal","agency action","Office of the Comptroller of the Currency","civil","","","","","","","","","Charlotte","North Carolina","","","","","USA","North Carolina","publicly traded","NYSE: BAC","US0605051046","financial services","banking","http://www.occ.gov/static/enforcement-actions/ea2015-084.pdf","",""
"Bank of China","Bank of China","Bank of China","","$10,000,000","$0","$10,000,000","2002","20020117","financial offenses","banking violation","","","federal","agency action","Office of the Comptroller of the Currency","civil","","","","","","","","","","","","","","","China","","publicly traded","","CNE000001N05","financial services","banking","https://www.occ.gov/static/enforcement-actions/ea2002-1.pdf","",""
"Capital One Bank (USA), National Association","Capital One Financial","Capital One Financial","","$35,000,000","$0","$35,000,000","2012","20120717","financial offenses","banking violation","","The Office of the Comptroller of the Currency announced a $35 million civil money penalty against Capital One Bank (USA), N.A., for violations of section 5 of the Federal Trade Commission Act.","federal","agency action","Office of the Comptroller of the Currency","civil","","","","","","","","","Glen Allen","Virginia","","","","","USA","Virginia","publicly traded","COF","US14040H1059","financial services","banking","http://occ.gov/news-issuances/news-releases/2012/nr-occ-2012-110.html","",""
"Capital One, National Association","Capital One Financial","Capital One Financial","","$4,000,000","$0","$4,000,000","2014","20141106","financial offenses","banking violation","","civil money penalty","federal","agency action","Office of the Comptroller of the Currency","civil","","","","","","","","","Mclean","Virginia","","","","","USA","Virginia","publicly traded","COF","US14040H1059","financial services","banking","http://www.occ.gov/static/enforcement-actions/ea2014-144.pdf","",""
"Capital One, National Association","Capital One Financial","Capital One Financial","","$125,000","$0","$125,000","2009","20090116","financial offenses","banking violation","","","federal","agency action","Office of the Comptroller of the Currency","civil","","","AA-EC-08-87","","","","","","Mclean","Virginia","","","","","USA","Virginia","publicly traded","COF","US14040H1059","financial services","banking","https://www.occ.gov/static/enforcement-actions/ea2009-003.pdf","",""
"Charter One Bank, National Association","","","","$500,000","$0","$500,000","2005","20050517","financial offenses","banking violation","","","federal","agency action","Office of the Comptroller of the Currency","civil","","","AA-EC-05-24","","","","","","Cleveland","Ohio","","","","","","","","","","","","https://www.occ.gov/static/enforcement-actions/ea2005-55.pdf","",""
"Citibank","Citigroup","Citigroup","","$793,492,868","$0","$793,492,868","2013","20130107","financial offenses","banking violation","mortgage abuses","Ten mortgage servicing companies subject to enforcement actions for deficient practices in mortgage loan servicing and foreclosure processing reached an agreement in principle with the Office of the Comptroller of the Currency and the Federal Reserve Board to pay more than $8.5 billion in cash payments and other assistance to help borrowers.","federal","agency action","Office of the Comptroller of the Currency","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: C","US1729674242","financial services","banking & securities","http://www.occ.gov/static/enforcement-actions/ea2013-131.pdf","",""
"Citibank, N.A.","Citigroup","Citigroup","","$35,000,000","$0","$35,000,000","2015","20150720","financial offenses","banking violation","","The Office of the Comptroller of the Currency assessed a $35 million penalty against Citibank, N.A., Sioux Falls, South Dakota, and its affiliate, Department Stores National Bank, Sioux Falls, South Dakota and ordered the bank to identify and make restitution to harmed customers.","federal","agency action","Office of the Comptroller of the Currency","civil","","","","","","","","","Sioux Falls","South Dakota","","","","","USA","New York","publicly traded","NYSE: C","US1729674242","financial services","banking & securities","http://occ.gov/news-issuances/news-releases/2015/nr-occ-2015-103.html","",""
"Citibank, National Association","Citigroup","Citigroup","","$350,000,000","$0","$350,000,000","2014","20141111","financial offenses","banking violation","","The Office of the Comptroller of the Currency assessed fines against three national banks for unsafe or unsound practices related to their foreign exchange trading businesses.","federal","agency action","Office of the Comptroller of the Currency","civil","","","","","","","","","Sioux Falls","South Dakota","","","","","USA","New York","publicly traded","NYSE: C","US1729674242","financial services","banking & securities","http://occ.gov/news-issuances/news-releases/2014/nr-occ-2014-157.html","",""
"Citizens Bank, National Association","Citizens Financial Group","Citizens Financial Group","","$2,000,000","$0","$2,000,000","2015","20151110","financial offenses","banking violation","","civil money penalty","federal","agency action","Office of the Comptroller of the Currency","civil","","","","","","","","","Providence","Rhode Island","","","","","USA","Rhode Island","publicly traded","CFG","US1746101054","financial services","banking & securities","http://www.occ.gov/static/enforcement-actions/ea2015-124.pdf","",""
"City National Bank","Royal Bank of Canada","City National Bank","Royal Bank of Canada acquired City National Bank in 2015","$750,000","$0","$750,000","2005","20050223","financial offenses","banking violation","","","federal","agency action","Office of the Comptroller of the Currency","civil","","","AA-EC-05-13","","","","","","Beverly Hills","California","","","","","Canada","","publicly traded","NYSE: RY","CA7800871021","financial services","banking","https://www.occ.gov/static/enforcement-actions/ea2005-17.pdf","",""
"City National Bank","Royal Bank of Canada","City National Bank","Royal Bank of Canada acquired City National Bank in 2015","$5,250","$0","$5,250","2010","20100503","financial offenses","banking violation","","civil money penalty","federal","agency action","Office of the Comptroller of the Currency","civil","","","","","","","","","Los Angeles","California","","","","","Canada","","publicly traded","NYSE: RY","CA7800871021","financial services","banking","http://www.occ.gov/static/enforcement-actions/ea2010-107.pdf","",""
"Colonial Savings Federal Association","","","","$87,500","$0","$87,500","2017","20170413","financial offenses","banking violation","","","federal","agency action","Office of the Comptroller of the Currency","civil","","","","","","","","","Fort Worth","Texas","","","","","","","","","","","","https://www.occ.gov/static/enforcement-actions/ea2017-036.pdf","",""
"Cortrust Bank National Association","","","","$5,250","$0","$5,250","2004","20040917","financial offenses","banking violation","","","federal","agency action","Office of the Comptroller of the Currency","civil","","","","","","","","","Mitchell","South Dakota","","","","","","","","","","","","https://www.occ.gov/static/enforcement-actions/ea2004-108.pdf","",""
